,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
189,FF,2025-10-16,95.0,-2.3,5.19,"Guerrero Jr., Vladimir",665489,622491,,called_strike,,,,,5,Called Strike,L,R,R,SEA,TOR,S,,,0,0,2025,-1.18,1.07,0.14,2.3,,,,2,1,Top,,,,,,,8.84861794005294,-138.04766658983257,-4.219310828898287,-17.093041034930486,32.456400632008176,-17.68196846001989,3.66,1.67,,,,93.1,2345,5.3,813035,663728,647304,660844,553993,641487,668227,677594,686527,55.16,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,237,-0.001,-0.043,,,,0.043,,0,0,0.5379144392653283,0.4620855607346716,32,26,33,26,1,0,6,1,,1.0,1.47,1.18,1.18,18.1,,,,,
190,SI,2025-10-16,96.5,-2.32,5.29,"Guerrero Jr., Vladimir",665489,666374,field_out,hit_into_play,,,,,6,Vladimir Guerrero Jr. flies out to right fielder Dominic Canzone.,L,R,R,SEA,TOR,X,9.0,fly_ball,2,1,2025,-1.64,0.87,0.38,2.61,,,,2,4,Top,205.36,117.12,,,,,10.924766227835356,-140.02780242839023,-3.5146424163109504,-24.03467283449291,32.068713070446705,-20.12592854429409,3.66,1.63,281.0,91.4,36.0,96.4,2208,6.4,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.09,0.023,0.03,0.0,1.0,0.0,0.0,3.0,32,4,Sinker,1,5,5,1,5,1,5,1,Standard,Standard,235,-0.006,-0.296,80.0,7.5,0.062,0.296,91.4,-4,4,0.1394015529391741,0.8605984470608259,27,26,27,26,1,2,4,1,1.0,1.0,1.6,1.64,1.64,31.9,-3.801500608188536,0.5318573885634628,30.34870805207348,40.377651434768,27.245677260807565
191,SL,2025-10-16,85.3,-2.43,5.07,"Guerrero Jr., Vladimir",665489,666374,,swinging_strike,,,,,14,Swinging Strike,L,R,R,SEA,TOR,S,,,2,0,2025,1.21,-0.38,1.3,0.48,,,,2,4,Top,,,,,,,6.348575497296058,-124.0640315388485,-3.671131828500926,11.032184649953996,27.06279969764255,-35.50061594696492,3.66,1.63,,,,85.2,2844,6.4,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.06,,,,,,,,32,3,Slider,1,5,5,1,5,1,5,1,Standard,Standard,50,-0.011,-0.066,69.2,9.0,,0.066,,-4,4,0.1394015529391741,0.8605984470608259,27,26,27,26,1,2,4,1,1.0,1.0,3.54,-1.21,-1.21,27.5,25.668035575964545,-46.61105308258023,30.28402547024702,49.1209095303941,71.27529926995905
192,SL,2025-10-16,84.6,-2.5,5.11,"Guerrero Jr., Vladimir",665489,666374,,ball,,,,,14,Ball,L,R,R,SEA,TOR,B,,,1,0,2025,1.65,-0.05,1.66,0.05,543807.0,,,2,4,Top,,,,,,,6.432112019561624,-123.03362239460311,-5.279083966487745,15.225342632421016,26.63098498956944,-31.76243009706601,3.53,1.59,,,,84.4,2932,6.4,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.12,,,,,,,,32,2,Slider,1,4,4,1,5,1,5,1,Standard,Standard,50,-0.064,0.024,,,,-0.024,,-3,3,0.1918892369609466,0.8081107630390534,27,26,27,26,1,2,4,1,1.0,1.0,3.26,-1.65,-1.65,26.0,,,,,
193,SI,2025-10-16,96.2,-2.14,5.42,"Guerrero Jr., Vladimir",665489,666374,,ball,,,,,14,Ball,L,R,R,SEA,TOR,B,,,0,0,2025,-1.51,0.96,1.28,2.02,543807.0,,,2,4,Top,,,,,,,12.457961990828972,-139.4479808829808,-5.572497938258143,-22.559337868812552,31.49430933897983,-18.52570792469681,3.6,1.63,,,,95.9,2237,6.4,813035,663728,647304,660844,553993,641487,668227,677594,686527,54.15,,,,,,,,32,1,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,233,-0.011,0.028,,,,-0.028,,-3,3,0.1918892369609466,0.8081107630390534,27,26,27,26,1,2,4,1,1.0,1.0,1.52,1.51,1.51,35.6,,,,,
194,SL,2025-10-15,85.8,-1.78,5.53,"Guerrero Jr., Vladimir",665489,669923,home_run,hit_into_play,,,,,9,Vladimir Guerrero Jr. homers (4) on a fly ball to center field.,L,R,R,SEA,TOR,X,,fly_ball,0,0,2025,1.02,-0.26,0.32,1.98,,,,0,5,Top,133.6,35.18,,,,,2.9273900592025672,-124.86205207042276,-1.5719553979300298,9.931729565403538,26.990970732286858,-34.751197254160026,3.68,1.67,406.0,106.4,25.0,86.2,2178,6.7,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.76,0.909,1.781,2.0,1.0,0.0,3.0,6.0,37,1,Slider,2,6,6,2,7,2,7,2,Standard,Standard,39,-0.047,1.114,77.2,7.9,3.425,-1.114,106.4,-4,4,0.10368208289386,0.89631791710614,27,26,27,26,3,2,5,2,5.0,1.0,3.37,-1.02,-1.02,28.0,1.858658538203008,-4.544574862305907,29.50010590194095,40.45056874837484,36.17523478973261
195,SL,2025-10-15,87.1,-1.84,5.51,"Guerrero Jr., Vladimir",665489,669923,double,hit_into_play,,,,,8,Vladimir Guerrero Jr. doubles (1) on a sharp line drive to left fielder Randy Arozarena. Nathan Lukes to 3rd.,L,R,R,SEA,TOR,X,7.0,line_drive,1,1,2025,0.79,-0.08,0.11,1.95,,,664770.0,1,3,Top,47.53,104.07,,,,,3.0881029116424448,-126.80497307147166,-2.2384355064516908,7.845253445402689,26.117904054699174,-32.83356651473424,3.68,1.67,345.0,104.9,16.0,87.8,2557,6.7,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.76,0.546,0.585,1.25,1.0,1.0,1.0,5.0,21,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,44,-0.095,0.812,85.8,7.9,0.853,-0.812,104.9,0,0,0.4972200171483165,0.5027799828516835,27,26,27,26,2,1,5,2,5.0,1.0,3.09,-0.79,-0.79,26.8,5.496199157780959,-17.624629370125447,27.419124996395816,36.01990779534091,47.60267906119723
196,SL,2025-10-15,87.8,-1.96,5.44,"Guerrero Jr., Vladimir",665489,669923,,called_strike,,,,,5,Called Strike,L,R,R,SEA,TOR,S,,,1,0,2025,0.82,0.0,0.13,2.41,,,664770.0,1,3,Top,,,,,,,3.398481748357681,-127.9970899784927,-1.312089872794973,8.447877246797509,23.875106100282277,-32.08252184994801,3.65,1.67,,,,89.0,2381,6.7,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.78,,,,,,,,21,2,Slider,2,2,2,2,2,2,2,2,Standard,Standard,34,0.0,-0.056,,,,0.056,,0,0,0.4972200171483165,0.5027799828516835,27,26,27,26,2,1,5,2,5.0,1.0,2.92,-0.82,-0.82,32.1,,,,,
197,SI,2025-10-15,96.7,-1.68,5.62,"Guerrero Jr., Vladimir",665489,669923,,ball,,,,,14,Ball,L,R,R,SEA,TOR,B,,,0,0,2025,-1.5,0.75,1.3,2.62,,,664770.0,1,3,Top,,,,,,,11.461814969218873,-140.40241650893654,-4.168934496128909,-22.462399419864685,31.534251181955103,-21.489262461591707,3.71,1.73,,,,97.5,2313,6.8,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.66,,,,,,,,21,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,221,0.0,0.035,,,,-0.035,,0,0,0.4972200171483165,0.5027799828516835,27,26,27,26,2,1,5,2,5.0,1.0,1.7,1.5,1.5,30.2,,,,,
198,SI,2025-10-15,97.4,-1.62,5.65,"Guerrero Jr., Vladimir",665489,669923,single,hit_into_play,,,,,8,"Vladimir Guerrero Jr. singles on a ground ball to third baseman Eugenio Suárez. Vladimir Guerrero Jr. to 2nd. Vladimir Guerrero Jr. advances to 2nd, on a throwing error by third baseman Eugenio Suárez.",L,R,R,SEA,TOR,X,5.0,ground_ball,1,1,2025,-1.44,0.89,-0.04,2.0,,,,2,1,Top,100.62,168.59,,,,,7.606371282858093,-141.63504194143476,-6.364303589668031,-21.09420311018289,31.49534952235455,-18.97111099359183,3.68,1.67,4.0,102.8,-26.0,98.2,2363,6.7,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.77,0.091,0.081,0.9,1.0,1.0,0.0,2.0,3,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,-0.023,0.342,82.0,8.0,0.092,-0.342,102.8,0,0,0.5379144392653283,0.4620855607346716,27,26,27,26,1,0,5,2,5.0,1.0,1.51,1.44,1.44,29.8,-1.3192942032187729,-12.486821573028164,34.31786305588026,34.665095976448384,31.93551625279194
199,SI,2025-10-15,97.4,-1.7,5.63,"Guerrero Jr., Vladimir",665489,669923,,foul,,,,,6,Foul,L,R,R,SEA,TOR,S,,,1,0,2025,-1.52,0.73,0.37,2.92,,,,2,1,Top,,,,,,,9.076350158145976,-141.55175231465955,-3.451974082838136,-22.41634752416276,30.64188467575854,-21.780120080245005,3.68,1.67,157.0,60.7,49.0,98.1,2468,6.6,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.85,,,,,,,,3,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,-0.001,-0.054,74.3,6.9,,0.054,88.0,0,0,0.5379144392653283,0.4620855607346716,27,26,27,26,1,0,5,2,5.0,1.0,1.67,1.52,1.52,28.4,-11.637842535108083,23.21426979802936,24.675135030363386,39.56914480618673,23.558175153577004
200,SI,2025-10-15,97.7,-1.75,5.49,"Guerrero Jr., Vladimir",665489,669923,,ball,,,,,14,Ball,L,R,R,SEA,TOR,B,,,0,0,2025,-1.64,0.66,1.07,1.31,,,,2,1,Top,,,,,,,11.48135216078104,-141.7286316396037,-7.341561005909401,-24.717736560063926,30.44629435717647,-21.747452039214814,3.52,1.64,,,,98.7,2412,6.9,813043,663728,647304,593871,553993,641487,668227,677594,645302,53.61,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,224,-0.001,0.037,,,,-0.037,,0,0,0.5379144392653283,0.4620855607346716,27,26,27,26,1,0,5,2,5.0,1.0,1.73,1.64,1.64,28.5,,,,,
201,CU,2025-10-15,83.2,-2.61,6.38,"Guerrero Jr., Vladimir",665489,592426,double,hit_into_play,,,,,5,Vladimir Guerrero Jr. doubles (2) on a sharp line drive to center fielder Julio Rodríguez.,L,R,R,SEA,TOR,X,8.0,line_drive,0,0,2025,0.64,-1.1,0.0,2.7,,,,0,8,Top,153.3,76.62,,,,,4.729949802270071,-120.97244148793506,0.2991638063767874,5.1289008699874135,27.55497644099652,-43.123997406134734,3.68,1.67,235.0,108.0,10.0,82.6,2514,6.3,813043,663728,647304,660844,553993,641487,668227,677594,645302,54.15,0.906,0.891,1.25,1.0,1.0,1.0,4.0,65,1,Curveball,2,12,12,2,12,2,12,2,Standard,Standard,24,0.001,0.716,81.0,7.1,1.13,-0.716,108.0,-10,10,0.0003848591420357,0.9996151408579642,33,26,34,26,1,4,7,2,,1.0,4.44,-0.64,-0.64,49.3,-3.3163783898846138,4.9160271037528505,22.9296468184207,37.30967473711297,30.52973133429713
202,FF,2025-10-13,94.7,-0.39,5.71,"Guerrero Jr., Vladimir",665489,669302,field_out,hit_into_play,,,,,8,"Vladimir Guerrero Jr. grounds out, second baseman Jorge Polanco to first baseman Josh Naylor.",L,R,R,TOR,SEA,X,4.0,ground_ball,3,2,2025,-0.59,1.44,0.08,1.79,543807.0,,664770.0,2,2,Bot,139.1,146.82,,,,,2.6540869741013147,-137.68289055439286,-7.976853100305759,-8.102703832708887,31.80700914757651,-12.320478510364984,3.68,1.68,6.0,109.0,-15.0,97.4,1985,8.0,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.54,0.229,0.206,0.0,1.0,0.0,0.0,2.0,22,9,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,209,-0.051,-0.291,77.1,7.0,0.246,0.291,109.0,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,1.12,0.59,0.59,45.9,-18.590987849702305,12.16272424904908,41.94586559792901,37.391753728900085,22.683480711147837
203,FF,2025-10-13,95.9,-0.48,5.75,"Guerrero Jr., Vladimir",665489,669302,,foul,,,,,2,Foul,L,R,R,TOR,SEA,S,,,3,2,2025,-0.36,1.4,-0.27,3.34,543807.0,,664770.0,2,2,Bot,,,,,,,1.3887464786831911,-139.6466430107676,-4.045286170813507,-4.96460515131352,30.359363395508836,-13.17608691572327,3.68,1.68,257.0,81.3,32.0,98.5,1921,7.6,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.85,,,,,,,,22,8,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,205,0.0,0.0,62.5,5.7,,0.0,88.0,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,1.07,0.36,0.36,48.3,-18.843938206254048,28.59643176923636,27.564310538167927,32.984123073124216,16.41741490429591
204,FS,2025-10-13,79.9,-0.8,5.84,"Guerrero Jr., Vladimir",665489,669302,,foul,,,,,7,Foul,L,R,R,TOR,SEA,S,,,3,2,2025,-0.83,0.1,-0.37,1.7,543807.0,,664770.0,2,2,Bot,,,,,,,2.585061333617257,-116.32051058221916,-2.59795347849092,-8.023255393947831,23.05869109047636,-30.989757755457013,3.68,1.68,52.0,45.1,11.0,81.7,569,7.6,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.9,,,,,,,,22,7,Split-Finger,3,3,3,3,3,3,3,3,Standard,Standard,263,0.0,0.0,79.8,8.4,,0.0,88.0,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,3.48,0.83,0.83,39.7,13.3088413518609,-30.156961704640995,32.84510133683767,32.389229868468746,53.67061491426835
205,FS,2025-10-13,79.9,-0.65,5.74,"Guerrero Jr., Vladimir",665489,669302,,foul,,,,,8,Foul,L,R,R,TOR,SEA,S,,,3,2,2025,-0.72,0.71,0.05,2.0,543807.0,,664770.0,2,2,Bot,,,,,,,2.979240829460557,-116.31669563449876,-2.828741601093532,-7.073197143686774,24.815531019894244,-25.475421140423585,3.68,1.68,49.0,54.3,5.0,81.6,562,7.7,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.75,,,,,,,,22,6,Split-Finger,3,3,3,3,3,3,3,3,Standard,Standard,283,0.0,0.0,77.8,8.8,,0.0,88.0,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,2.9,0.72,0.72,35.7,17.685772033617543,-35.4625289941703,27.061505325253663,37.80949912878441,55.17331459648548
206,FF,2025-10-13,95.4,-0.15,5.79,"Guerrero Jr., Vladimir",665489,669302,,swinging_strike,,,,,11,Swinging Strike,L,R,R,TOR,SEA,S,,,3,1,2025,-0.64,1.47,-0.32,3.84,543807.0,,664770.0,2,2,Bot,,,,,,,1.034929120018315,-138.94797200760422,-2.90627408607214,-8.573718832489037,30.69249314868541,-12.674973676278713,3.68,1.68,,,,98.2,1971,7.8,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.74,,,,,,,,22,5,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,210,0.0,-0.053,76.1,6.4,,0.053,,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,1.03,0.64,0.64,48.6,-3.56527169293933,13.601862086742711,17.53247675868411,33.067644348123764,24.41045311784192
207,SL,2025-10-13,88.4,-0.44,5.8,"Guerrero Jr., Vladimir",665489,669302,,called_strike,,,,,4,Called Strike,L,R,R,TOR,SEA,S,,,3,0,2025,-0.02,0.13,-0.74,2.34,543807.0,,664770.0,2,2,Bot,,,,,,,-0.6976573028366927,-128.52432341945809,-2.4870847066427104,-0.0757241874113073,33.791110184955265,-30.398073932211727,3.6,1.56,,,,89.1,1442,7.4,813044,663728,647304,593871,553993,641487,668227,677594,645302,53.09,,,,,,,,22,4,Slider,3,3,3,3,3,3,3,3,Standard,Standard,239,0.0,-0.045,,,,0.045,,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,2.86,0.02,0.02,44.4,,,,,
208,SL,2025-10-13,88.1,-0.38,5.82,"Guerrero Jr., Vladimir",665489,669302,,ball,,,,,11,Ball,L,R,R,TOR,SEA,B,,,2,0,2025,0.03,0.12,-1.21,2.53,543807.0,,664770.0,2,2,Bot,,,,,,,-2.144601067406229,-128.23574102932577,-2.128445228517844,0.8140345449362509,29.806380486973858,-30.566490055704858,3.54,1.51,,,,89.9,1557,7.7,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.82,,,,,,,,22,3,Slider,3,3,3,3,3,3,3,3,Standard,Standard,102,0.0,0.079,,,,-0.079,,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,2.84,-0.03,-0.03,45.9,,,,,
209,FF,2025-10-13,96.4,-0.18,5.89,"Guerrero Jr., Vladimir",665489,669302,,ball,,,,,13,Ball,L,R,R,TOR,SEA,B,,,1,0,2025,-0.6,1.54,-1.07,1.78,543807.0,,664770.0,2,2,Bot,,,,,,,-1.0251766820840271,-140.1416964279802,-9.003611143374135,-7.6129564553681,33.39250170995834,-10.023171454116945,3.61,1.49,,,,98.4,1980,7.6,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.91,,,,,,,,22,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,204,0.0,0.023,,,,-0.023,,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,0.93,0.6,0.6,52.3,,,,,
210,FF,2025-10-13,96.0,-0.21,5.88,"Guerrero Jr., Vladimir",665489,669302,,ball,,,,,12,Ball,L,R,R,TOR,SEA,B,,,0,0,2025,-0.5,1.54,1.25,2.79,543807.0,,664770.0,2,2,Bot,,,,,,,5.118564740350194,-139.5513154492458,-6.188631864030107,-7.682171719765182,32.35938272761799,-10.842075528092384,3.62,1.66,,,,98.2,1924,7.7,813044,663728,647304,593871,553993,641487,668227,677594,645302,52.84,,,,,,,,22,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,208,0.0,0.009,,,,-0.009,,0,0,0.5514196343861519,0.5514196343861519,28,26,28,26,2,1,3,1,6.0,2.0,0.94,0.5,0.5,52.5,,,,,
211,SI,2025-10-13,96.2,-1.87,5.55,"Guerrero Jr., Vladimir",665489,660825,field_out,hit_into_play,,,,,9,"Vladimir Guerrero Jr. grounds out, pitcher Eduard Bazardo to first baseman Josh Naylor. Nathan Lukes to 2nd.",L,R,R,TOR,SEA,X,1.0,ground_ball,2,2,2025,-1.13,0.79,0.71,2.22,,,664770.0,1,5,Bot,118.8,178.97,,,,,9.354382295972664,-139.75930408303134,-4.992620669862206,-16.87198311664431,30.196557521847343,-20.903396681561585,3.68,1.68,1.0,63.5,-64.0,95.7,2160,6.0,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.51,0.26,0.236,0.0,1.0,0.0,0.0,2.0,45,7,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,217,-0.035,-0.285,71.7,7.5,0.26,0.285,88.0,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.68,1.13,1.13,42.8,-4.133030236697291,11.959044273186135,27.7456944992868,46.27783129881335,26.508618126577986
212,SI,2025-10-13,96.4,-1.88,5.72,"Guerrero Jr., Vladimir",665489,660825,,ball,,,,,14,Ball,L,R,R,TOR,SEA,B,,,1,2,2025,-1.21,0.8,1.23,2.24,,,664770.0,1,5,Bot,,,,,,,10.90785570604586,-139.9288918259701,-5.46439946221412,-18.26522016064064,30.32449592670582,-20.52970876780997,3.59,1.55,,,,95.7,2005,5.9,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.57,,,,,,,,45,6,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,217,-0.012,0.044,,,,-0.044,,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.65,1.21,1.21,42.6,,,,,
213,SL,2025-10-13,83.2,-2.08,5.62,"Guerrero Jr., Vladimir",665489,660825,,foul,,,,,14,Foul,L,R,R,TOR,SEA,S,,,1,2,2025,1.74,-0.21,1.64,1.98,,,664770.0,1,5,Bot,,,,,,,5.064225380610685,-120.98954759438897,-1.4020724032475684,15.881394382021623,26.164008745506703,-34.19598971343917,3.68,1.68,,,,82.0,2541,5.7,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.75,,,,,,,,45,5,Slider,3,6,3,6,6,3,3,6,Standard,Standard,45,-0.012,0.0,63.4,8.4,,0.0,,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,3.54,-1.74,-1.74,36.5,5.920375140550569,-8.971284747340423,23.32051732011905,57.69121412699087,37.98599514826994
214,SI,2025-10-13,96.2,-1.95,5.49,"Guerrero Jr., Vladimir",665489,660825,,ball,,,,,14,Ball,L,R,R,TOR,SEA,B,,,0,2,2025,-1.4,0.76,1.57,2.35,,,664770.0,1,5,Bot,,,,,,,12.35680036742331,-139.48519580882137,-4.3961341652240336,-20.996463491325382,30.157061874776183,-21.392124417200897,3.59,1.58,,,,95.3,2204,5.9,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.63,,,,,,,,45,4,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,221,-0.012,0.01,,,,-0.01,,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.71,1.4,1.4,40.1,,,,,
215,SI,2025-10-13,95.6,-1.93,5.71,"Guerrero Jr., Vladimir",665489,660825,,foul,,,,,6,Foul,L,R,R,TOR,SEA,S,,,0,2,2025,-1.21,0.85,0.41,2.4,,,664770.0,1,5,Bot,,,,,,,8.761551750379311,-138.87623561019552,-4.959499167084045,-17.556540290020347,30.02496430488902,-20.25410956946164,3.68,1.68,203.0,72.9,32.0,94.6,2096,5.7,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.8,,,,,,,,45,3,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,221,-0.012,0.0,66.7,6.6,,0.0,88.0,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.65,1.21,1.21,38.9,-25.058398193824587,28.42324758209104,33.1938278309119,43.51463897275845,13.660417226073347
216,SI,2025-10-13,95.5,-2.0,5.54,"Guerrero Jr., Vladimir",665489,660825,,foul,,,,,1,Foul,L,R,R,TOR,SEA,S,,,0,1,2025,-1.55,0.63,-0.52,3.14,,,664770.0,1,5,Bot,,,,,,,7.33263067557587,-138.85002306426642,-2.0551475150850496,-21.74815166731999,34.53308810206571,-23.77946128730995,3.68,1.68,192.0,70.4,24.0,94.3,2183,5.9,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.62,,,,,,,,45,2,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,219,-0.012,-0.047,71.5,6.0,,0.047,88.0,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.89,1.55,1.55,37.8,-18.94824425819069,30.90280815865012,30.53636126447776,31.510199273077383,16.93054498563618
217,SI,2025-10-13,95.4,-2.04,5.55,"Guerrero Jr., Vladimir",665489,660825,,called_strike,,,,,5,Called Strike,L,R,R,TOR,SEA,S,,,0,0,2025,-1.4,0.74,0.18,2.35,,,664770.0,1,5,Bot,,,,,,,8.942377215364074,-138.56742674589327,-4.368590839451081,-20.051157231023968,33.386661889894256,-21.861675107916916,3.69,1.62,,,,94.7,2009,6.2,813044,663728,647304,593871,553993,641487,668227,677594,645302,54.35,,,,,,,,45,1,Sinker,3,6,3,6,6,3,3,6,Standard,Standard,213,-0.012,-0.04,,,,0.04,,-3,-3,0.1952481955588821,0.1952481955588821,29,26,30,26,1,2,3,1,3.0,2.0,1.79,1.4,1.4,39.7,,,,,
218,SL,2025-10-13,89.7,-0.13,6.0,"Guerrero Jr., Vladimir",665489,669302,field_out,hit_into_play,,,,,8,"Vladimir Guerrero Jr. grounds out, shortstop J.P. Crawford to first baseman Josh Naylor. Nathan Lukes to 3rd.",L,R,R,TOR,SEA,X,6.0,ground_ball,1,1,2025,0.14,0.22,0.04,2.21,,664770.0,,0,1,Bot,106.19,155.43,,,,,0.1196414480797513,-130.35885405883047,-3.689615207708357,1.4949789435952192,36.23047273315486,-29.03008475752474,3.68,1.68,4.0,97.5,-31.0,90.2,1444,7.4,813044,663728,647304,593871,553993,641487,668227,677594,645302,53.07,0.06,0.056,0.0,1.0,0.0,0.0,2.0,10,3,Slider,1,3,1,3,3,1,1,3,Infield shade,Standard,203,-0.024,-0.208,76.0,7.2,0.06,0.208,97.5,-2,-2,0.4132602040819261,0.4132602040819261,28,26,28,26,1,0,3,1,6.0,2.0,2.7,-0.14,-0.14,47.5,-10.905416898421397,8.6119259104339,32.0132044403184,35.86530237504057,24.54104945494244
219,FS,2025-10-13,79.4,-0.57,5.88,"Guerrero Jr., Vladimir",665489,669302,,ball,,,,,11,Ball,L,R,R,TOR,SEA,B,,,0,1,2025,-1.02,0.2,-1.97,2.6,,664770.0,,0,1,Bot,,,,,,,-1.177797129679328,-115.61492828680888,-0.6710724425359555,-8.764764249531025,25.36678999902793,-30.531075069752504,3.57,1.48,,,,80.3,497,7.3,813044,663728,647304,593871,553993,641487,668227,677594,645302,53.2,,,,,,,,10,2,Split-Finger,1,3,1,3,3,1,1,3,Infield shade,Standard,280,-0.009,0.026,,,,-0.026,88.0,-2,-2,0.4132602040819261,0.4132602040819261,28,26,28,26,1,0,3,1,6.0,2.0,3.47,1.02,1.02,36.6,,,,,
220,FF,2025-10-13,96.1,-0.6,6.1,"Guerrero Jr., Vladimir",665489,669302,,foul,,,,,2,Foul,L,R,R,TOR,SEA,S,,,0,0,2025,-0.36,1.32,0.27,3.59,,664770.0,,0,1,Bot,,,,,,,3.2005006996467693,-139.78563194587977,-3.997466690284973,-5.531407279914317,37.918912957991935,-14.349298640823145,3.68,1.68,192.0,70.5,43.0,97.4,1907,7.5,813044,663728,647304,593871,553993,641487,668227,677594,645302,53.0,,,,,,,,10,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Infield shade,Standard,201,-0.009,-0.043,76.5,6.6,,0.043,88.0,-2,-2,0.4132602040819261,0.4132602040819261,28,26,28,26,1,0,3,1,6.0,2.0,1.2,0.36,0.36,50.2,-7.877448327134311,15.43573771434887,16.3112317927675,39.04146809724651,27.208708975625772
